2.1474768265980554E9 337.89613502120545 
2.1474768265980554E9 337.89613502120545 
2.1122356475046513E9 9.024688743459385E9 
2.1122356475046513E9 9.024688743459385E9 
2.1168450957677789E9 6.818670996385142E9 
2.1176099309051554E9 6.482488929813885E9 
2.1175736754949484E9 6.498233064928882E9 
2.1178333496542602E9 6.385889378973287E9 
2.1271699294562948E9 2.9973820620054274E9 
2.1263462827226534E9 3.2453754690255704E9 
2.1210666964561412E9 5.06907423468807E9 
2.1251292885812309E9 3.629841861772266E9 
2.11406214373178E9 8.11363086681664E9 
2.1196123711332693E9 5.642570382119343E9 
2.1178829985722957E9 6.364521158266325E9 
2.1271436999612544E9 3.0051276236470346E9 
2.1154317112815266E9 7.4622846496159115E9 
2.1170088347539134E9 6.745984862698392E9 
2.1451342827062569E9 4.009258078568292E7 
2.117862308028926E9 6.373421735206942E9 
2.126379618118267E9 3.2351470824908557E9 
2.1196365934969869E9 5.632766955724149E9 
2.1391184588050685E9 5.0829368826431423E8 
2.1157471780794353E9 7.316114502808183E9 
2.1188099193255193E9 5.972162244510005E9 
2.1362019885471883E9 9.245048207960297E8 
2.1396383450180318E9 4.470772957775908E8 
2.1354600994371672E9 1.0500948691732061E9 
2.1356463942091103E9 1.0178062881711764E9 
2.1267799754838507E9 3.1135656130200562E9 
2.1191414207557821E9 5.834870290435622E9 
2.1396777451892178E9 4.4259800619431406E8 
2.123650308219309E9 4.1260364261998806E9 
2.1193986033590574E9 5.729457353983865E9 
2.1139040397432563E9 8.19057723252307E9 
2.1228315074683514E9 4.414408500703831E9 
2.1231723724161575E9 4.2931764863304505E9 
2.11504886803011E9 7.6416153039670515E9 
2.1339244182692246E9 1.3354673014543898E9 
2.1353260047922115E9 1.0736482028741332E9 
2.1133607256683774E9 8.45776657435094E9 
2.121301831149898E9 4.97923716924562E9 
2.1303006189511652E9 2.1446808952393548E9 
2.1244136511012557E9 3.865968576953148E9 
2.1180120554253702E9 6.309144365967606E9 
2.1204529332404962E9 5.307357132288184E9 
2.1192857358558078E9 5.775600700946425E9 
2.121258148079249E9 4.995866254202226E9 
2.1262718744692624E9 3.2682645817538137E9 
2.1163530186608768E9 7.039455342807854E9 
2.1151289613478749E9 7.603922021376314E9 
2.1242069903846934E9 3.9355413938686695E9 
2.1168680857453692E9 6.808441904382667E9 
2.115769486863247E9 7.305832561699332E9 
2.1155753746976478E9 7.39553955672927E9 
2.1172661273690567E9 6.63255577731465E9 
2.1267534785726128E9 3.121540301373053E9 
2.1133241200098937E9 8.475922591880483E9 
2.1149286379722145E9 7.698372569219139E9 
2.1198844429761624E9 5.532945584018418E9 
2.1128606433082342E9 8.707485685657015E9 
2.1180271375941124E9 6.302688574013586E9 
2.119498081687164E9 5.688941309853829E9 
2.1358229552386994E9 9.876701212695616E8 
2.113841703797433E9 8.221014829601365E9 
2.1219364822923548E9 4.740767982323611E9 
2.130113716854508E9 2.1915905992959843E9 
2.1320417770220923E9 1.732060540316917E9 
2.1302778857206135E9 2.150359495892613E9 
2.1259500401276565E9 3.3681920410165987E9 
2.1309371050546618E9 1.9887389254556735E9 
2.133555610628805E9 1.4091040706563334E9 
2.1250610874890945E9 3.652024276025251E9 
2.1247961513847861E9 3.7388358816803265E9 
2.1133454862236698E9 8.465322811790011E9 
2.1202344090754597E9 5.39351644123828E9 
2.130251646179765E9 2.1569232822653146E9 
2.1248768709651463E9 3.7122784874218736E9 
2.1461947469295144E9 1.206706855282529E7 
2.1298303011752205E9 2.2636920369220757E9 
2.1241024945946548E9 3.970956326501641E9 
2.1284389748305418E9 2.634573308185456E9 
2.1148642112456193E9 7.728873050434526E9 
2.116098640130814E9 7.15496874807725E9 
2.1225275019986382E9 4.523955097938442E9 
2.1190390419097068E9 5.877100297236676E9 
2.1151833122290344E9 7.578396646575293E9 
2.1124812892712352E9 8.899341717514332E9 
2.1433529677407014E9 1.239384992634484E8 
2.1226128998891966E9 4.493046861364281E9 
2.134268741720372E9 1.26850269506016E9 
2.1126529032079997E9 8.812290034893364E9 
2.114950235974346E9 7.688161279591897E9 
2.1408494459012125E9 3.19698463408329E8 
2.135111244850581E9 1.1119143640024297E9 
2.1458434234439406E9 1.954201644991871E7 
2.1160243831055984E9 7.18886615862223E9 
2.1177988279754038E9 6.400768147647383E9 
2.1357214811300313E9 1.0049347963349059E9 
2.1177669057111068E9 6.414541981084481E9 
2.1390837184903662E9 5.1252430433032554E8 
2.1300643715106964E9 2.2040602410510654E9 
2.1188631794526658E9 5.949996817233333E9 
2.1371828243101068E9 7.707385974526054E8 
2.1296535099852614E9 2.309259006303375E9 
2.1219575471322863E9 4.732953232721763E9 
2.1151630649248319E9 7.587900584882313E9 
2.1132223109420726E9 8.526521167816147E9 
2.1128466821881306E9 8.714509383789768E9 
2.1408161026838439E9 3.229201212964086E8 
2.1225756287453105E9 4.506523454833982E9 
2.131433742580157E9 1.8711481991796908E9 
2.1147691377713716E9 7.7739922651276865E9 
2.1171849124124358E9 6.668256034136399E9 
2.1178522481486895E9 6.377751502122635E9 
2.142273584755775E9 1.9717375565248814E8 
2.1181914739485872E9 6.232559990816142E9 
2.1253072935658746E9 3.5722640591366343E9 
2.1366545930526493E9 8.518131094188944E8 
2.1181542143433464E9 6.248425691048635E9 
2.1237798371299663E9 4.081310110314674E9 
2.1263209548123813E9 3.2531576905880094E9 
2.1127979826802676E9 8.739031778749607E9 
2.1164193904084501E9 7.009470539347988E9 
2.120470633654963E9 5.300408617067372E9 
2.1136704291052873E9 8.304936025583819E9 
2.128000467429894E9 2.757293212056166E9 
2.1204414613688216E9 5.311862987398175E9 
2.137996140038331E9 6.538339995037491E8 
2.1280940463193219E9 2.73086992912121E9 
2.1319784145749457E9 1.7463039910930135E9 
2.1174082525893157E9 6.570311316357141E9 
2.1366303544301455E9 8.556305958395191E8 
2.1356954460464704E9 1.0093884858481672E9 
2.113892118012047E9 8.196394048248079E9 
2.1246584860904052E9 3.7843472547637453E9 
2.1212781483461866E9 4.988249197333298E9 
2.1264015977474315E9 3.2284118467890787E9 
2.135426664852719E9 1.0559431100358545E9 
2.1233097091110475E9 4.244808369397617E9 
2.1249961386112983E9 3.6732117239621506E9 
2.1155827750316644E9 7.392109529815725E9 
2.1419657175558796E9 2.211645780213991E8 
2.119133954603187E9 5.837944838609173E9 
2.1123906432677755E9 8.945494854579672E9 
2.128683354335159E9 2.5673939003720155E9 
2.1350798971373317E9 1.1175559733143318E9 
2.1385451145834188E9 5.803576641690416E8 
2.1190021678030899E9 5.892347708117339E9 
2.1308960676167016E9 1.9986157873788023E9 
2.1329697006372612E9 1.5301510782301674E9 
2.136792973380475E9 8.301822184026722E8 
